228343741,1.094e-42,8.339e-42,3.9903e-41,2.8424e-41,
229879741,8.9701e-41,4.1343e-41,4.4567e-41,1.3716e-41,
231160253,8.9343e-41,2.5917e-41,7.183e-41,2.5554e-41,
232695485,8.8266e-41,1.372e-41,3.3446e-41,7.4342e-41,
233976253,8.9701e-41,5.8562e-41,5.9634e-41,2.7706e-41,
224806720,8.7908e-41,4.1343e-41,1.16e-42,7.617e-42,
225527485,8.9343e-41,5.7127e-41,1.3357e-41,7.9005e-41,
226807485,8.7549e-41,7.7933e-41,5.4253e-41,3.6316e-41,
228343741,1.094e-42,8.339e-42,3.9903e-41,2.8424e-41,
229879741,8.9701e-41,4.1343e-41,4.4567e-41,1.3716e-41,
231160253,8.9343e-41,2.5917e-41,7.183e-41,2.5554e-41,
232695485,8.8266e-41,1.372e-41,3.3446e-41,7.4342e-41,
233976253,8.9701e-41,5.8562e-41,5.9634e-41,2.7706e-41,
224806720,8.7908e-41,4.1343e-41,1.16e-42,7.617e-42,
225527485,8.9343e-41,5.7127e-41,1.3357e-41,7.9005e-41,
226807485,8.7549e-41,7.7933e-41,5.4253e-41,3.6316e-41,
228343741,1.094e-42,8.339e-42,3.9903e-41,2.8424e-41,
229879741,8.9701e-41,4.1343e-41,4.4567e-41,1.3716e-41,
231160253,8.9343e-41,2.5917e-41,7.183e-41,2.5554e-41,
232695485,8.8266e-41,1.372e-41,3.3446e-41,7.4342e-41,
233976253,8.9701e-41,5.8562e-41,5.9634e-41,2.7706e-41,
